=======================================================
ALL-GRID MATHEMATICAL PATTERN REPORT
Target Character: 'A'
Total File Size: 243496 characters
Grid Dimensions: 100 cols x 2435 rows
=======================================================

Row 0001 [Slots      0..    99] | Count: 25 | Type: IRREGULAR_CLUSTER  | Formula: Start #5, Deltas: 1.8.2.2.1.1...
Row 2072 [Slots 207100..207199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 207129 + (14 * k) [k=0..1]
Row 2073 [Slots 207200..207299] | Count:  1 | Type: SINGLE             | Formula: Slot #207244 (Offset +44)
Row 2074 [Slots 207300..207399] | Count:  1 | Type: SINGLE             | Formula: Slot #207344 (Offset +44)
Row 2075 [Slots 207400..207499] | Count:  1 | Type: SINGLE             | Formula: Slot #207405 (Offset +5)
Row 2076 [Slots 207500..207599] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #207529, Deltas: 23.12.1
Row 2077 [Slots 207600..207699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 207653 + (13 * k) [k=0..1]
Row 2078 [Slots 207700..207799] | Count:  1 | Type: SINGLE             | Formula: Slot #207783 (Offset +83)
Row 2079 [Slots 207800..207899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 207808 + (19 * k) [k=0..1]
Row 2080 [Slots 207900..207999] | Count:  1 | Type: SINGLE             | Formula: Slot #207917 (Offset +17)
Row 2081 [Slots 208000..208099] | Count:  1 | Type: SINGLE             | Formula: Slot #208018 (Offset +18)
Row 2082 [Slots 208100..208199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 208122 + (67 * k) [k=0..1]
Row 2083 [Slots 208200..208299] | Count:  1 | Type: SINGLE             | Formula: Slot #208236 (Offset +36)
Row 2084 [Slots 208300..208399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2085 [Slots 208400..208499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 208432 + (60 * k) [k=0..1]
Row 2086 [Slots 208500..208599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 208515 + (43 * k) [k=0..1]
Row 2087 [Slots 208600..208699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 208639 + (58 * k) [k=0..1]
Row 2088 [Slots 208700..208799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2089 [Slots 208800..208899] | Count:  1 | Type: SINGLE             | Formula: Slot #208808 (Offset +8)
Row 2090 [Slots 208900..208999] | Count:  1 | Type: SINGLE             | Formula: Slot #208911 (Offset +11)
Row 2091 [Slots 209000..209099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2092 [Slots 209100..209199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 209141 + (47 * k) [k=0..1]
Row 2093 [Slots 209200..209299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2094 [Slots 209300..209399] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #209330, Deltas: 5.32.32
Row 2095 [Slots 209400..209499] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #209425, Deltas: 12.34.5.17
Row 2096 [Slots 209500..209599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #209515, Deltas: 44.39
Row 2097 [Slots 209600..209699] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #209630, Deltas: 7.31.12.14
Row 2098 [Slots 209700..209799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2099 [Slots 209800..209899] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #209828, Deltas: 40.2
Row 2100 [Slots 209900..209999] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #209924, Deltas: 31.5.29
Row 2101 [Slots 210000..210099] | Count:  1 | Type: SINGLE             | Formula: Slot #210092 (Offset +92)
Row 2102 [Slots 210100..210199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2103 [Slots 210200..210299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 210274 + (9 * k) [k=0..1]
Row 2104 [Slots 210300..210399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2105 [Slots 210400..210499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2106 [Slots 210500..210599] | Count:  1 | Type: SINGLE             | Formula: Slot #210576 (Offset +76)
Row 2107 [Slots 210600..210699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 210640 + (54 * k) [k=0..1]
Row 2108 [Slots 210700..210799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 210720 + (75 * k) [k=0..1]
Row 2109 [Slots 210800..210899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 210882 + (4 * k) [k=0..1]
Row 2110 [Slots 210900..210999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2111 [Slots 211000..211099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2112 [Slots 211100..211199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2113 [Slots 211200..211299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 211215 + (26 * k) [k=0..1]
Row 2114 [Slots 211300..211399] | Count:  1 | Type: SINGLE             | Formula: Slot #211305 (Offset +5)
Row 2115 [Slots 211400..211499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2116 [Slots 211500..211599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2117 [Slots 211600..211699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2118 [Slots 211700..211799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2119 [Slots 211800..211899] | Count:  1 | Type: SINGLE             | Formula: Slot #211822 (Offset +22)
Row 2120 [Slots 211900..211999] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 211971 + (28 * k) [k=0..1]
Row 2121 [Slots 212000..212099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2122 [Slots 212100..212199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 212121 + (2 * k) [k=0..1]
Row 2123 [Slots 212200..212299] | Count:  1 | Type: SINGLE             | Formula: Slot #212257 (Offset +57)
Row 2124 [Slots 212300..212399] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 212302 + (71 * k) [k=0..1]
Row 2125 [Slots 212400..212499] | Count:  1 | Type: SINGLE             | Formula: Slot #212488 (Offset +88)
Row 2126 [Slots 212500..212599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #212505, Deltas: 30.63
Row 2127 [Slots 212600..212699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2128 [Slots 212700..212799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 212701 + (78 * k) [k=0..1]
Row 2129 [Slots 212800..212899] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #212810, Deltas: 46.43
Row 2130 [Slots 212900..212999] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #212915, Deltas: 57.24
Row 2131 [Slots 213000..213099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2132 [Slots 213100..213199] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #213122, Deltas: 42.19
Row 2133 [Slots 213200..213299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2134 [Slots 213300..213399] | Count:  1 | Type: SINGLE             | Formula: Slot #213359 (Offset +59)
Row 2135 [Slots 213400..213499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 213433 + (58 * k) [k=0..1]
Row 2136 [Slots 213500..213599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2137 [Slots 213600..213699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2138 [Slots 213700..213799] | Count:  1 | Type: SINGLE             | Formula: Slot #213765 (Offset +65)
Row 2139 [Slots 213800..213899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 213808 + (38 * k) [k=0..1]
Row 2140 [Slots 213900..213999] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #213905, Deltas: 22.27
Row 2141 [Slots 214000..214099] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #214022, Deltas: 40.28
Row 2142 [Slots 214100..214199] | Count:  1 | Type: SINGLE             | Formula: Slot #214114 (Offset +14)
Row 2143 [Slots 214200..214299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2144 [Slots 214300..214399] | Count:  1 | Type: SINGLE             | Formula: Slot #214352 (Offset +52)
Row 2145 [Slots 214400..214499] | Count:  1 | Type: SINGLE             | Formula: Slot #214452 (Offset +52)
Row 2146 [Slots 214500..214599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #214519, Deltas: 5.35
Row 2147 [Slots 214600..214699] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2148 [Slots 214700..214799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 214742 + (20 * k) [k=0..1]
Row 2149 [Slots 214800..214899] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #214802, Deltas: 47.19.20
Row 2150 [Slots 214900..214999] | Count:  1 | Type: SINGLE             | Formula: Slot #214981 (Offset +81)
Row 2151 [Slots 215000..215099] | Count:  1 | Type: SINGLE             | Formula: Slot #215018 (Offset +18)
Row 2152 [Slots 215100..215199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 215129 + (20 * k) [k=0..1]
Row 2153 [Slots 215200..215299] | Count:  1 | Type: SINGLE             | Formula: Slot #215264 (Offset +64)
Row 2154 [Slots 215300..215399] | Count:  1 | Type: SINGLE             | Formula: Slot #215331 (Offset +31)
Row 2155 [Slots 215400..215499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 215479 + (17 * k) [k=0..1]
Row 2156 [Slots 215500..215599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2157 [Slots 215600..215699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 215628 + (35 * k) [k=0..1]
Row 2158 [Slots 215700..215799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 215718 + (80 * k) [k=0..1]
Row 2159 [Slots 215800..215899] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #215854, Deltas: 42.1
Row 2160 [Slots 215900..215999] | Count:  1 | Type: SINGLE             | Formula: Slot #215990 (Offset +90)
Row 2161 [Slots 216000..216099] | Count:  1 | Type: SINGLE             | Formula: Slot #216067 (Offset +67)
Row 2162 [Slots 216100..216199] | Count:  1 | Type: SINGLE             | Formula: Slot #216146 (Offset +46)
Row 2163 [Slots 216200..216299] | Count:  1 | Type: SINGLE             | Formula: Slot #216276 (Offset +76)
Row 2164 [Slots 216300..216399] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 216331 + (55 * k) [k=0..1]
Row 2165 [Slots 216400..216499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 216414 + (63 * k) [k=0..1]
Row 2166 [Slots 216500..216599] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2167 [Slots 216600..216699] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #216620, Deltas: 27.31
Row 2168 [Slots 216700..216799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 216732 + (53 * k) [k=0..1]
Row 2169 [Slots 216800..216899] | Count:  1 | Type: SINGLE             | Formula: Slot #216814 (Offset +14)
Row 2170 [Slots 216900..216999] | Count:  1 | Type: SINGLE             | Formula: Slot #216991 (Offset +91)
Row 2171 [Slots 217000..217099] | Count:  1 | Type: SINGLE             | Formula: Slot #217047 (Offset +47)
Row 2172 [Slots 217100..217199] | Count:  1 | Type: SINGLE             | Formula: Slot #217128 (Offset +28)
Row 2173 [Slots 217200..217299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 217278 + (9 * k) [k=0..1]
Row 2174 [Slots 217300..217399] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #217315, Deltas: 17.15
Row 2175 [Slots 217400..217499] | Count:  1 | Type: SINGLE             | Formula: Slot #217493 (Offset +93)
Row 2176 [Slots 217500..217599] | Count:  1 | Type: SINGLE             | Formula: Slot #217563 (Offset +63)
Row 2177 [Slots 217600..217699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 217610 + (55 * k) [k=0..1]
Row 2178 [Slots 217700..217799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 217733 + (53 * k) [k=0..1]
Row 2179 [Slots 217800..217899] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2180 [Slots 217900..217999] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 217952 + (11 * k) [k=0..1]
Row 2181 [Slots 218000..218099] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #218006, Deltas: 5.88
Row 2182 [Slots 218100..218199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2183 [Slots 218200..218299] | Count:  1 | Type: SINGLE             | Formula: Slot #218238 (Offset +38)
Row 2184 [Slots 218300..218399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2185 [Slots 218400..218499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2186 [Slots 218500..218599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 218537 + (37 * k) [k=0..1]
Row 2187 [Slots 218600..218699] | Count:  1 | Type: SINGLE             | Formula: Slot #218659 (Offset +59)
Row 2188 [Slots 218700..218799] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 218703 + (45 * k) [k=0..1]
Row 2189 [Slots 218800..218899] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #218804, Deltas: 35.4
Row 2190 [Slots 218900..218999] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 218904 + (77 * k) [k=0..1]
Row 2191 [Slots 219000..219099] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #219007, Deltas: 15.33.21
Row 2192 [Slots 219100..219199] | Count:  2 | Type: SOLID_RUN          | Formula: Start #219114, Solid Run of 2 (AAAA...)
Row 2193 [Slots 219200..219299] | Count:  1 | Type: SINGLE             | Formula: Slot #219200 (Offset +0)
Row 2194 [Slots 219300..219399] | Count:  1 | Type: SINGLE             | Formula: Slot #219344 (Offset +44)
Row 2195 [Slots 219400..219499] | Count:  1 | Type: SINGLE             | Formula: Slot #219487 (Offset +87)
Row 2196 [Slots 219500..219599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 219535 + (42 * k) [k=0..1]
Row 2197 [Slots 219600..219699] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #219604, Deltas: 48.44
Row 2198 [Slots 219700..219799] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2199 [Slots 219800..219899] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2200 [Slots 219900..219999] | Count:  1 | Type: SINGLE             | Formula: Slot #219972 (Offset +72)
Row 2201 [Slots 220000..220099] | Count:  1 | Type: SINGLE             | Formula: Slot #220055 (Offset +55)
Row 2202 [Slots 220100..220199] | Count:  1 | Type: SINGLE             | Formula: Slot #220129 (Offset +29)
Row 2203 [Slots 220200..220299] | Count:  1 | Type: SINGLE             | Formula: Slot #220202 (Offset +2)
Row 2204 [Slots 220300..220399] | Count:  1 | Type: SINGLE             | Formula: Slot #220311 (Offset +11)
Row 2205 [Slots 220400..220499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2206 [Slots 220500..220599] | Count:  1 | Type: SINGLE             | Formula: Slot #220532 (Offset +32)
Row 2207 [Slots 220600..220699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 220603 + (6 * k) [k=0..1]
Row 2208 [Slots 220700..220799] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #220701, Deltas: 54.7
Row 2209 [Slots 220800..220899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 220813 + (58 * k) [k=0..1]
Row 2210 [Slots 220900..220999] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #220950, Deltas: 1.40.2
Row 2211 [Slots 221000..221099] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #221008, Deltas: 4.55.21
Row 2212 [Slots 221100..221199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 221176 + (10 * k) [k=0..1]
Row 2213 [Slots 221200..221299] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 221260 + (26 * k) [k=0..1]
Row 2214 [Slots 221300..221399] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #221332, Deltas: 1.61
Row 2215 [Slots 221400..221499] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2216 [Slots 221500..221599] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #221558, Deltas: 7.22
Row 2217 [Slots 221600..221699] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 221642 + (26 * k) [k=0..1]
Row 2218 [Slots 221700..221799] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #221725, Deltas: 15.9.1.26
Row 2219 [Slots 221800..221899] | Count:  1 | Type: SINGLE             | Formula: Slot #221875 (Offset +75)
Row 2220 [Slots 221900..221999] | Count:  1 | Type: SINGLE             | Formula: Slot #221970 (Offset +70)
Row 2221 [Slots 222000..222099] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #222000, Deltas: 46.11
Row 2222 [Slots 222100..222199] | Count:  1 | Type: SINGLE             | Formula: Slot #222166 (Offset +66)
Row 2223 [Slots 222200..222299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2224 [Slots 222300..222399] | Count:  1 | Type: SINGLE             | Formula: Slot #222397 (Offset +97)
Row 2225 [Slots 222400..222499] | Count:  5 | Type: IRREGULAR_CLUSTER  | Formula: Start #222404, Deltas: 15.43.15.19
Row 2226 [Slots 222500..222599] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 222518 + (42 * k) [k=0..1]
Row 2227 [Slots 222600..222699] | Count:  4 | Type: IRREGULAR_CLUSTER  | Formula: Start #222608, Deltas: 30.13.47
Row 2228 [Slots 222700..222799] | Count:  1 | Type: SINGLE             | Formula: Slot #222725 (Offset +25)
Row 2229 [Slots 222800..222899] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 222802 + (93 * k) [k=0..1]
Row 2230 [Slots 222900..222999] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2231 [Slots 223000..223099] | Count:  1 | Type: SINGLE             | Formula: Slot #223095 (Offset +95)
Row 2232 [Slots 223100..223199] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2233 [Slots 223200..223299] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #223200, Deltas: 39.23
Row 2234 [Slots 223300..223399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2235 [Slots 223400..223499] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 223400 + (92 * k) [k=0..1]
Row 2236 [Slots 223500..223599] | Count:  1 | Type: SINGLE             | Formula: Slot #223509 (Offset +9)
Row 2237 [Slots 223600..223699] | Count:  1 | Type: SINGLE             | Formula: Slot #223663 (Offset +63)
Row 2238 [Slots 223700..223799] | Count:  1 | Type: SINGLE             | Formula: Slot #223742 (Offset +42)
Row 2239 [Slots 223800..223899] | Count:  1 | Type: SINGLE             | Formula: Slot #223879 (Offset +79)
Row 2240 [Slots 223900..223999] | Count:  3 | Type: IRREGULAR_CLUSTER  | Formula: Start #223933, Deltas: 13.38
Row 2241 [Slots 224000..224099] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2242 [Slots 224100..224199] | Count:  2 | Type: ARITHMETIC_STEP    | Formula: Slot(k) = 224143 + (31 * k) [k=0..1]
Row 2243 [Slots 224200..224299] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2244 [Slots 224300..224399] | Count:  0 | Type: EMPTY              | Formula: None (0 occurrences)
Row 2245 [Slots 224400..224499] | Count:  1 | Type: SINGLE             | Formula: Slot #224425 (Offset +25)
